name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Kankarbagh, Patna",2024-07-22T23:00:00,30.6,43,28.7,89.81,0,0,rain,0,0,33.8,16.9,96,998.3,61.8,3.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T00:00:00,31,49,31,100,0,0,rain,0,0,33.5,18.4,100,998,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T01:00:00,31,46.5,30,94.44,0,0,,0,0,32.8,14.8,100,998,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T02:00:00,30.5,43,28.8,90.63,0,0,,0,0,31,14.4,90,998.1,50,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T03:00:00,30,44.1,30,100,0,0,,0,0,29.5,16.6,80,998,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T04:00:00,31,46.5,30,94.44,0,0,,0,0,27.4,18.4,90,997,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T05:00:00,29.5,39.6,28.1,92.24,0.1,100,rain,0,0,27.7,15.9,90,998,84.9,2.6,0,0,0,10,"Rain, Partially cloudy",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T06:00:00,30,42.2,29,94.4,0,0,,0,0,28.1,16.6,80,998,88.8,3,2,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T07:00:00,30,42.2,29,94.4,0,0,,0,0,27.7,18.4,80,998,88.8,4,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T08:00:00,30.4,42.3,28.6,89.79,0,0,,0,0,26.3,12.5,84,998.2,88.8,4,251,0.9,3,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T09:00:00,32,48.5,30,89.22,0,0,,0,0,25.2,16.6,80,998,88.8,4,375,1.3,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T10:00:00,32,48.5,30,89.22,0,0,rain,0,0,24.8,13,70,998,88.8,5,523,1.9,5,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T11:00:00,31,43.3,28.5,86.23,0.1,100,rain,0,0,24.5,16.1,84,998.1,100,4.6,615,2.2,6,10,"Rain, Overcast",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T12:00:00,32,48.5,30,89.22,0,0,,0,0,25.2,20.5,70,997,88.8,5,721,2.6,7,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T13:00:00,33,53.1,31,89.29,0,0,,0,0,25.6,16.6,70,996,88.8,5,564,2,6,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T14:00:00,33.7,48.5,28.7,75.29,0,0,,0,0,25.2,11.5,82,995,84.9,4.6,261,0.9,3,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T15:00:00,31,46.5,30,94.44,0,0,,0,0,23,7.6,40,994,88.8,2,468,1.7,5,5,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T16:00:00,32,51.2,31,94.47,0,0,,0,0,23.4,18.4,80,994,88.8,4,324,1.2,3,5,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T17:00:00,32.8,48.9,29.5,82.82,0,0,,0,0,23.4,13.3,84,993.9,84.7,4,139,0.5,1,10,Partially cloudy,partly-cloudy-day,"42387099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T18:00:00,33,53.1,31,89.29,0,0,,0,0,23.4,13,80,994,88.8,5,75,0.3,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T19:00:00,32,51.2,31,94.47,0,0,rain,0,0,24.1,11.2,90,995,50,5,16,0.1,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T20:00:00,31.8,46.9,29.5,87.29,0,0,,0,0,25.9,13.3,78,995.9,53.9,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T21:00:00,32,51.2,31,94.47,0,0,rain,0,0,31.3,13,90,996,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T22:00:00,32,48.5,30,89.22,0,0,rain,0,0,35.3,16.6,90,996,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-23T23:00:00,30.7,43.4,28.8,89.82,0,0,,0,0,33.8,16.9,98,996.9,61.8,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T00:00:00,31,46.5,30,94.44,0,0,,0,0,33.5,11.2,90,996,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T01:00:00,31,44.3,29,89.14,0,0,,0,0,31.3,16.6,90,995,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T02:00:00,29.7,41.3,28.8,95.12,0,0,,0,0,30.6,14.4,78,995.6,61.8,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T03:00:00,30,42.2,29,94.4,0,0,,0,0,29.5,16.6,90,994,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T04:00:00,30,42.2,29,94.4,0,0,,0,0,29.5,14.8,100,994,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T05:00:00,29.6,39.8,28.1,91.82,0,0,,0,0,29.5,14.8,84,994.4,84.9,3.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T06:00:00,30,42.2,29,94.4,0,0,,0,0,31.7,13,80,994,88.8,5,2,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T07:00:00,30,42.2,29,94.4,0,0,,0,0,31.7,16.6,90,995,88.8,5,76,0.3,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T08:00:00,30.9,43.6,28.7,88.15,0,0,,0,0,27,12.6,84,994.9,84.8,4.6,273,1,3,10,Partially cloudy,partly-cloudy-day,"42387099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T09:00:00,32,48.5,30,89.22,0,0,,0,0,24.1,14.8,90,995,88.8,5,504,1.8,5,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T10:00:00,32,48.5,30,89.22,0,0,rain,0,0,23.4,13,90,995,88.8,5,618,2.2,6,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T11:00:00,33.7,47.6,28.3,73.59,0,0,rain,0,0,23.8,13.7,78,994,88.8,4.6,723,2.6,7,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T12:00:00,34,52,30,79.73,0,0,,0,0,23.4,16.6,60,993,88.8,5,786,2.8,8,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T13:00:00,34,52,30,79.73,0,0,,0,0,22,14.8,70,993,88.8,5,697,2.5,7,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T14:00:00,34.6,51.5,29.4,74.41,0,0,rain,0,0,20.5,13,78,991.9,84.9,4.6,487,1.8,5,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T15:00:00,35,53.5,30,75.42,0,0,,0,0,18.7,18.4,80,991,88.8,5,337,1.2,3,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T16:00:00,34,49.5,29,75.26,0,0,,0,0,17.6,14.8,80,990,50,5,309,1.1,3,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T17:00:00,33.8,49.8,29.2,77.1,0,0,,0,0,18,12.2,78,990.9,61.6,4.6,211,0.8,2,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T18:00:00,34,54.8,31,84.43,0,0,,0,0,19.1,14.8,100,991,88.8,4,56,0.2,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T19:00:00,32,48.5,30,89.22,0,0,,0,0,19.8,11.2,110,992,88.8,3,9,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T20:00:00,31.7,47.2,29.7,88.88,0.3,100,rain,0,0,23,6.7,104,992.3,84.9,2.6,0,0,0,10,"Rain, Partially cloudy",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T21:00:00,32,51.2,31,94.47,0,0,,0,0,25.9,13,100,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T22:00:00,32,51.2,31,94.47,0,0,,0,0,27.7,11.2,80,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-24T23:00:00,31.5,46.3,29.5,88.86,0,0,,0,0,28.8,7.8,78,993.2,46.1,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T00:00:00,31,46.5,30,94.44,0,0,,0,0,29.9,11.2,80,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T01:00:00,31,46.5,30,94.44,0,0,,0,0,29.2,9.4,70,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T02:00:00,30.5,43.2,28.9,91.25,0,0,,0,0,28.8,10.8,72,992,46.1,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T03:00:00,30,44.1,30,100,0,0,,0,0,27.7,11.2,80,991,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T04:00:00,30,44.1,30,100,0,0,,0,0,25.9,14.8,100,991,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T05:00:00,30.3,42.6,28.8,91.86,0,0,,0,0,25.6,9.7,96,992.2,50,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T06:00:00,30,40.4,28,89.07,0,0,,0,0,24.5,11.2,100,993,50,4,2,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T07:00:00,32,51.2,31,94.47,0,0,,0,0,23.8,14.8,100,993,50,4,78,0.3,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T08:00:00,31.9,47,29.4,86.86,0,0,,0,0,21.2,12.6,90,993.1,54.2,4,263,0.9,3,30,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T09:00:00,33,53.1,31,89.29,0,0,,0,0,18.7,14.8,100,993,50,5,429,1.5,4,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T10:00:00,34,54.8,31,84.43,0,0,,0,0,19.4,14.8,90,993,88.8,5,577,2.1,6,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T11:00:00,34,48.9,28.7,74.14,0,0,,0,0,19.4,13.7,84,992.9,53.9,4.6,692,2.5,7,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T12:00:00,34,54.8,31,84.43,0,0,,0,0,20.5,14.8,80,992,88.8,4,591,2.1,6,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T13:00:00,32,51.2,31,94.47,0,0,rain,0,0,18.7,11.2,60,992,88.8,3,367,1.3,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T14:00:00,35.7,53.2,29.5,70.26,0,0,,0,0,17.3,10.8,141,990.9,84.9,2.6,370,1.3,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T15:00:00,33,56.2,32,94.51,0,0,rain,0,0,17.6,9.4,90,990,88.8,3,448,1.6,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T16:00:00,34,58,32,89.36,0,0,,0,0,18,13,80,991,88.8,4,298,1.1,3,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T17:00:00,33.6,50,29.4,78.98,14,100,rain,0,0,16.2,10,90,991,54.1,4,394,1.4,4,10,"Rain, Partially cloudy",rain,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T18:00:00,34,54.8,31,84.43,0,0,,0,0,16.6,9.4,90,991,50,4,208,0.7,2,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T19:00:00,33,56.2,32,94.51,0,0,,0,0,19.8,5.4,80,992,50,4,67,0.2,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T20:00:00,32.3,47.3,29.2,83.87,0,0,,0,0,21.6,7.8,96,993,53.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T21:00:00,33,53.1,31,89.29,0,0,,0,0,23.8,7.6,110,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T22:00:00,32,51.2,31,94.47,0,0,,0,0,25.9,9.4,100,994,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-25T23:00:00,31.4,46.4,29.5,89.67,0,0,,0,0,26.6,8.9,90,994,53.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T00:00:00,32,51.2,31,94.47,0,0,,0,0,24.8,5.4,70,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T01:00:00,32,51.2,31,94.47,0,0,,0,0,20.9,7.6,70,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T02:00:00,31.3,46.6,29.7,91.3,0,0,,0,0,18.4,4.7,84,993,53.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T03:00:00,32,51.2,31,94.47,0,0,,0,0,15.8,5.4,60,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T04:00:00,31,46.5,30,94.44,0,0,,0,0,14.8,5.4,80,993,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T05:00:00,30.4,43.3,29,92.29,0,0,,0,0,16.6,3.6,72,993,53.9,3.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T06:00:00,32,51.2,31,94.47,0,0,,0,0,15.1,3.6,60,994,50,5,2,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T07:00:00,33,53.1,31,89.29,0,0,,0,0,14.4,5.4,90,994,88.8,5,68,0.2,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T08:00:00,33.2,51.9,30.4,85.35,0,0,,0,0,15.8,7.5,116,994.2,61.8,4.6,233,0.8,2,30,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T09:00:00,35,59.6,32,84.53,0,0,,0,0,15.1,5.4,80,994,50,5,437,1.6,4,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T10:00:00,36,57.9,31,75.57,0,0,,0,0,13.3,9.4,90,994,88.8,5,619,2.2,6,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T11:00:00,35.8,52.4,29.1,68.23,0,0,,0,0,12.6,10.1,58,994.1,84.9,4.6,752,2.7,8,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T12:00:00,36,57.9,31,75.57,0,0,,0,0,14,5.4,80,994,88.8,5,757,2.7,8,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T13:00:00,36,57.9,31,75.57,0,0,rain,0,0,14,11.2,60,993,88.8,5,431,1.6,4,30,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T14:00:00,36.6,55.2,29.7,68.01,0,0,,0,0,14.8,7.8,60,991.9,84.9,4.6,207,0.7,2,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T15:00:00,38,60.7,31,67.75,0,0,,0,0,16.6,9.4,40,991,88.8,5,308,1.1,3,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T16:00:00,37,59.3,31,71.54,0,0,,0,0,16.9,11.2,40,990,88.8,5,412,1.5,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T17:00:00,35.7,52,29,68.49,0,0,,0,0,17.6,7.1,44,990.9,84.5,4.6,278,1,3,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T18:00:00,36,57.9,31,75.57,0,0,,0,0,18.4,5.4,40,992,88.8,5,99,0.4,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T19:00:00,36,57.9,31,75.57,0,0,,0,0,18.4,5.4,40,993,88.8,4,40,0.1,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T20:00:00,34.5,51.1,29.3,74.56,0,0,,0,0,18,6,62,994,61.8,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T21:00:00,35,56.4,31,79.86,0,0,,0,0,19.1,7.6,50,994,50,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T22:00:00,35,59.6,32,84.53,0,0,,0,0,24.1,11.2,70,995,50,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-26T23:00:00,33.6,51,29.8,80.84,0,0,,0,0,29.2,4.6,50,995,50,3.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T00:00:00,33,53.1,31,89.29,0,0,rain,0,0,29.9,9.4,80,994,50,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T01:00:00,33,56.2,32,94.51,0,0,,0,0,25.2,9.4,110,994,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T02:00:00,31.7,45.8,29,85.82,0,0,,0,0,24.8,7.1,126,994,61.8,2.6,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T03:00:00,31,46.5,30,94.44,0,0,,0,0,23.4,3.6,20,994,88.8,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T04:00:00,31,46.5,30,94.44,0,0,,0,0,28.8,7.6,60,994,88.8,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T05:00:00,30.4,43.7,29.2,93.35,2,100,rain,0,0,32.8,7.1,56,994.3,53.9,2.6,0,0,0,30,"Rain, Partially cloudy",rain,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T06:00:00,31,46.5,30,94.44,0,0,,0,0,37.1,12.6,70,995,65.7,3,0,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T07:00:00,32,48.5,30,89.22,0,0,,0,0,37.8,16.6,100,997,88.8,4,73,0.3,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T08:00:00,32.3,48.4,29.7,86.17,0,0,,0,0,36.7,14.7,96,997.2,84.8,4,227,0.8,2,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T09:00:00,34,54.8,31,84.43,0,0,,0,0,38.2,18.4,90,997,88.8,5,423,1.5,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T10:00:00,34,52,30,79.73,0,0,,0,0,38.5,16.6,90,997,88.8,5,606,2.2,6,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T11:00:00,34.7,51.6,29.4,74.09,0,0,,0,0,38.2,13.9,90,996.1,61.8,4.6,802,2.9,8,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T12:00:00,36,57.9,31,75.57,0,0,,0,0,38.9,18.4,80,995,50,5,928,3.3,9,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T13:00:00,36,55,30,71.36,0,0,,0,0,38.5,24.1,90,995,50,5,864,3.1,9,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T14:00:00,36.1,50.4,28.1,63.41,0,0,,0,0,37.8,19.3,90,994.1,61.8,4.6,459,1.7,5,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T15:00:00,36,55,30,71.36,0,0,,0,0,36.7,25.9,80,993,88.8,5,269,1,3,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T16:00:00,36,55,30,71.36,0,0,,0,0,36,22.3,80,993,88.8,5,127,0.5,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T17:00:00,35.8,50.9,28.4,65.89,0,0,,0,0,36,20.6,84,993,61.7,4.6,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T18:00:00,36,55,30,71.36,0,0,,0,0,34.9,24.1,80,994,50,5,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T19:00:00,35,53.5,30,75.42,0,0,,0,0,34.9,25.9,90,995,88.8,5,32,0.1,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T20:00:00,33.3,49.9,29.6,80.99,0,0,,0,0,38.2,15.9,134,996,61.8,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T21:00:00,33,50.3,30,84.32,0,0,,0,0,40.3,16.6,130,997,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T22:00:00,33,50.3,30,84.32,0,0,,0,0,41,20.5,110,997,88.8,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-27T23:00:00,32.3,44.1,27.7,76.82,0,0,,0,0,38.9,18.3,116,997.1,84.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T00:00:00,32,46.2,29,84.22,0,0,,0,0,37.4,22.3,90,997,88.8,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T01:00:00,32,46.2,29,84.22,0,0,,0,0,34.2,16.6,90,996,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T02:00:00,30.6,41.7,28.1,86.38,0,0,,0,0,34.2,16.9,108,996.1,61.8,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T03:00:00,31,44.3,29,89.14,0,0,,0,0,33.5,20.5,100,997,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T04:00:00,31,46.5,30,94.44,0,0,,0,0,32,16.6,100,997,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T05:00:00,30.4,42.1,28.5,89.18,0,0,,0,0,32,15.9,96,997.9,84.9,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T06:00:00,31,46.5,30,94.44,0,0,,0,0,33.1,14.8,110,998,88.8,5,0,0,0,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T07:00:00,32,48.5,30,89.22,0,0,,0,0,34.6,18.4,120,998,50,5,76,0.3,1,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T08:00:00,32.5,45.9,28.4,79.22,0,0,,0,0,32.4,13.3,108,998.2,53.9,4.6,265,1,3,10,Partially cloudy,partly-cloudy-day,"42387099999,42488099999,VEPT,42492099999"
"Kankarbagh, Patna",2024-07-28T09:00:00,34,52,30,79.73,0,0,,0,0,31,16.6,120,998,88.8,5,434,1.6,4,10,Partially cloudy,partly-cloudy-day,"VEPT,42492099999"
